id,name,host_id,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365
3517621,Amazing Renovated studio MurrayHill,1475015,Manhattan,Kips Bay,40.743179999999995,-73.97858000000001,Entire home/apt,87,30,4,0.07,52,343
3517646,"Spacious, light-filled home by Prospect Park",17711637,Brooklyn,Kensington,40.6451,-73.97798,Entire home/apt,210,5,3,0.05,1,0
3518682,Beautiful Room in Park-Side Apt,5407403,Manhattan,Inwood,40.86176,-73.93082,Private room,80,2,50,0.83,1,6
3519172,Gallery Suite,17719747,Brooklyn,Fort Greene,40.68902,-73.96976,Entire home/apt,250,3,20,0.39,1,323
3521162,Studio in the heart of Chelsea,17730490,Manhattan,Chelsea,40.74252,-73.9975,Entire home/apt,175,1,18,0.31,1,0
3522244,Charming Brooklyn Room,922478,Brooklyn,Clinton Hill,40.6825,-73.95888000000001,Private room,65,1,52,0.87,2,82
3522329,East Village 1 Bedroom,17737666,Manhattan,East Village,40.731359999999995,-73.98714,Entire home/apt,140,1,48,0.81,1,0
3522513,Central Park home away from home,17739111,Manhattan,Harlem,40.80297,-73.95132,Entire home/apt,129,4,17,0.28,1,64
3522539,"Musician's Loft 1BR w/ Outdoor Space, WiFi, Parks",515946,Manhattan,East Village,40.73041,-73.9896,Entire home/apt,159,4,45,0.75,1,87
3523001,"Lovely Tudor Home with Studio in Queens, NY",10628463,Queens,Fresh Meadows,40.750370000000004,-73.79154,Private room,125,7,0,0.0,1,365
3526122,W Village Apt w/ Private Roof,4254072,Manhattan,West Village,40.73022,-74.00421,Entire home/apt,249,3,44,0.74,1,332
3529500,Gorgeous pre war rowhouse apartment,14902860,Brooklyn,Bedford-Stuyvesant,40.68388,-73.94426999999999,Entire home/apt,151,5,52,0.91,5,333
3529503,Quiet room+bath w/ separate entry.,6491377,Brooklyn,Bedford-Stuyvesant,40.69334,-73.94608000000001,Private room,79,4,70,1.19,1,308
3529888,Architect's Oasis,9952523,Brooklyn,Crown Heights,40.66919,-73.95079,Entire home/apt,125,3,10,0.22,1,0
3530122,Cozy Harlem Flat!,228012,Manhattan,Harlem,40.81792,-73.94236,Entire home/apt,135,5,76,1.28,1,257
3530395,1 BR in Great NYC Neighborhood,7665324,Manhattan,Lower East Side,40.72274,-73.99169,Entire home/apt,151,2,5,0.1,2,46
3530517,2 Story Loft!! Tribeca/Soho :-) best neighborhood,17773625,Manhattan,Tribeca,40.72113,-74.00478000000001,Entire home/apt,600,3,73,1.23,1,282
3531018,It's The Brooklyn Way !!!,12291588,Brooklyn,Bedford-Stuyvesant,40.68476,-73.92975,Entire home/apt,59,1,142,2.63,1,318
3531190,"Cozy/Hip LES 2 bedroom, sleeps 2-4",1457351,Manhattan,Lower East Side,40.72007,-73.99078,Entire home/apt,273,4,85,1.41,1,91
3531345,Ensuite in Duplex Brownstone with Private Terrace!,12337318,Manhattan,Harlem,40.82435,-73.94507,Private room,70,2,28,0.82,2,80
3531959,Charming Artists in the Heights,17781037,Manhattan,Harlem,40.82447,-73.95076,Private room,95,1,2,0.03,1,0
3533180,6BDRM*APT TRAIN TO NYC 15 MIN,254846,Brooklyn,Bedford-Stuyvesant,40.68837,-73.9256,Entire home/apt,399,3,49,0.96,4,269
3533604,Private Room in a two bedroom apt.,9510645,Brooklyn,Bushwick,40.703990000000005,-73.92813000000001,Private room,96,1,332,5.57,2,355
3533669,Charming West Village Apartment,6828085,Manhattan,West Village,40.73622,-74.00147,Shared room,110,1,47,0.81,1,362
3533741,Private Room in Famed Artistic Flat,17791294,Manhattan,Hell's Kitchen,40.76878,-73.98719,Private room,110,1,0,0.0,1,0
3533777,Private Room In Clean Spacious Apt,17791467,Manhattan,Harlem,40.82233,-73.93779,Private room,69,2,249,4.12,2,132
3534137,Beautiful sunny bedroom just off Prospect Park,7157099,Brooklyn,Prospect-Lefferts Gardens,40.65732,-73.95991,Private room,85,2,67,1.56,3,264
3534443,Lower East Side Studio- Great Location!,13337141,Manhattan,Lower East Side,40.71867,-73.98612,Entire home/apt,150,2,121,2.02,1,0
3539618,Large modern studio in Gramercy,506909,Manhattan,Kips Bay,40.73788,-73.98048,Entire home/apt,170,1,9,0.15,1,0
3539882,Renovated Studio - LES,16583238,Manhattan,Lower East Side,40.72165,-73.98759,Entire home/apt,125,5,12,0.2,1,0
3540370,Sunny room in East Village!,17820079,Manhattan,East Village,40.726729999999996,-73.98004,Private room,130,1,191,3.17,1,0
3540722,Modern Bohemian Studio,17820464,Manhattan,East Village,40.724540000000005,-73.97836,Entire home/apt,145,1,358,5.96,1,3
3542523,HEART of Williamsburg  w/ Rooftop!,747031,Brooklyn,Williamsburg,40.714659999999995,-73.96429,Entire home/apt,500,1,138,2.34,1,282
3543227,Private Suite 15min to Times Square,3912009,Manhattan,Harlem,40.82193,-73.94499,Private room,95,3,160,2.78,2,0
3544273,3BR condo Brooklyn/Prospect Heights,17842194,Brooklyn,Crown Heights,40.67893,-73.96262,Entire home/apt,150,4,9,0.15,2,0
3544610,Apartment near the US Open,17845064,Queens,Forest Hills,40.733340000000005,-73.85433,Entire home/apt,150,1,0,0.0,1,364
3544828,PrivateRoom in Beautiful Brownstone,17224426,Brooklyn,Bedford-Stuyvesant,40.68643,-73.92208000000001,Private room,56,2,180,3.04,1,0
3544858,"Private room in Greenpoint, BK",7879349,Brooklyn,Greenpoint,40.72472,-73.94135,Private room,60,1,1,0.02,1,0
3544899,Cozy Family Gateaway!!!,7458731,Brooklyn,East Flatbush,40.661229999999996,-73.93428,Entire home/apt,85,3,37,0.62,1,310
3545066,Cozy Apartment in Chinatown/LES,7250241,Manhattan,Lower East Side,40.71306,-73.98855999999999,Private room,80,5,3,0.05,1,0
3548393,Charming West Village apartment,6212988,Manhattan,West Village,40.733259999999994,-74.00604,Private room,100,3,16,0.26,1,0
3549074,Modern Townhouse - Chic Sunny Room - L/J/A/C Train,17866326,Brooklyn,Bushwick,40.70228,-73.92824,Private room,54,3,2,0.05,2,0
3549478,Tasteful French 1BD Apt w/ Garden,3563304,Brooklyn,Bedford-Stuyvesant,40.68537,-73.95693,Entire home/apt,113,4,38,0.63,1,191
3549798,Sunny Private Williamsburg Space,6309019,Brooklyn,Williamsburg,40.71474,-73.95662,Entire home/apt,200,2,175,2.93,1,303
3550298,"Bright, big, BEAUTIFUL room in renovated apt",16974369,Manhattan,Harlem,40.81813,-73.9398,Private room,75,5,5,0.1,1,0
3550879,Beautiful Harlem apt with views,17874864,Manhattan,Harlem,40.8214,-73.95675,Shared room,200,1,31,0.53,1,365
3551778,"Faboules 1 br, in trendy Park Slope",1439449,Brooklyn,South Slope,40.66308,-73.98309,Entire home/apt,110,30,4,0.07,1,220
3552043,Zen Loft: Huge Brooklyn Loft for Shoots & Events,319077,Brooklyn,Clinton Hill,40.68761,-73.96096,Entire home/apt,500,3,19,0.36,4,365
3552693,"2 room, by Sutton Place",17885257,Manhattan,Midtown,40.75503,-73.96710999999999,Entire home/apt,180,1,0,0.0,1,0
3553361,Awesome Loft in Williamsburg,15735446,Brooklyn,Williamsburg,40.71707,-73.94708,Entire home/apt,200,1,14,0.24,1,336
3553679,Room in Upper East Side,2879920,Manhattan,Upper East Side,40.76189,-73.96298,Private room,69,60,9,0.16,2,90
3553768,"Serene, minimalist studio W Village",17891677,Manhattan,West Village,40.73496,-74.00005,Entire home/apt,200,5,64,1.09,1,329
3554230,Beautiful 1200 sf 3 bedroom apt off Prospect Park,7157099,Brooklyn,Prospect-Lefferts Gardens,40.65586,-73.95971999999999,Entire home/apt,140,5,7,0.15,3,14
3554285,Entire Room Brooklyn NYC!!!,2120259,Brooklyn,Crown Heights,40.66518,-73.95109000000001,Private room,45,4,37,0.64,4,281
3554287,Academic Summer Sublet/Sunset Park,6504434,Brooklyn,Sunset Park,40.64993,-74.00191,Private room,35,7,0,0.0,1,0
3554599,"Great Apartment, Great Location",3902832,Brooklyn,Greenpoint,40.7322,-73.95881999999999,Private room,80,3,0,0.0,1,0
3556241,Private Bamboo Garden Studio,636319,Brooklyn,South Slope,40.66252,-73.98433,Entire home/apt,150,2,0,0.0,1,0
3556577,Landmark Brownstone Sunny  3 Rooms,7245581,Manhattan,Washington Heights,40.83365,-73.94059,Entire home/apt,70,180,7,0.12,19,308
3556615,TimeSq/Brdway/Midtown/A Cozy Petit Versaille/Quiet,17906693,Manhattan,Hell's Kitchen,40.76553,-73.9953,Private room,200,2,62,1.06,1,304
3559515,"Christmas in NYC! Spacious King Suite, 2 bath apt",17920050,Manhattan,Midtown,40.765240000000006,-73.98018,Entire home/apt,308,2,9,0.15,1,0
3559695,Soho/Nolita Studio Loft with Beautiful Terrace,17920926,Manhattan,Nolita,40.71987,-73.9947,Entire home/apt,270,5,8,0.21,1,0
3561828,Converted Carriage House,2401823,Brooklyn,Clinton Hill,40.68695,-73.9631,Entire home/apt,150,3,0,0.0,1,0
3562245,"Quiet Sunny 1-Bedroom, Prime East Village Location",8924899,Manhattan,East Village,40.728320000000004,-73.9852,Entire home/apt,365,2,62,1.02,1,28
3563271,Williamsville Sleep & Stay,6911276,Brooklyn,Clinton Hill,40.6818,-73.96238000000001,Private room,99,1,83,1.39,1,248
3565617,Modern sunny one bed apt,17953139,Manhattan,Lower East Side,40.7211,-73.98397,Entire home/apt,175,7,9,0.27,1,255
3567258,Beautiful Loft in Union Square,298914,Manhattan,Gramercy,40.737109999999994,-73.98985,Entire home/apt,220,4,60,1.01,1,4
3568596,Beautiful 1 BR in The Heights!,7499240,Manhattan,Washington Heights,40.8362,-73.94033,Private room,80,1,3,0.05,2,314
3569374,"Lovely 1BR Park Slope, near trains!",1673750,Brooklyn,Park Slope,40.66617,-73.97593,Entire home/apt,230,2,7,0.15,1,0
3574304,Semi-furnished room in a large 3 bedroom apt,7438973,Manhattan,Harlem,40.814640000000004,-73.95351,Private room,60,30,2,0.19,1,183
3575859,GREENWICH VILLAGE ROOM WITH PR.BATH (DM 4 monthly),1239959,Manhattan,Greenwich Village,40.72802,-73.99644,Private room,120,14,1,0.03,1,0
3575918,The Artist's House (with roof garden!),18007776,Brooklyn,Prospect-Lefferts Gardens,40.65698,-73.95761,Private room,45,14,8,0.81,4,31
3576160,One Bedroom in East Harlem,18008945,Manhattan,East Harlem,40.79805,-73.94533,Entire home/apt,100,4,50,0.83,1,12
3578158,"1 bedroom apt, Brownstone in central Harlem",17891224,Manhattan,Harlem,40.80612,-73.95678000000001,Entire home/apt,138,4,0,0.0,1,0
3580577,Park Slope beauty,18032197,Brooklyn,Sunset Park,40.662729999999996,-73.99110999999999,Entire home/apt,100,4,25,1.11,1,0
3581153,Modern 1BD Chelsea Apartment,18038832,Manhattan,Chelsea,40.74767,-73.99393,Entire home/apt,230,1,29,0.49,1,0
3581652,Duplex in SoHa,18041691,Manhattan,Harlem,40.804109999999994,-73.95624000000001,Entire home/apt,225,1,5,0.09,1,0
3582816,Brownstone Apt with Sunny Garden,3771272,Brooklyn,Bedford-Stuyvesant,40.68652,-73.95031,Entire home/apt,120,2,60,1.0,1,156
3583482,Huge modern Private room available,3609048,Brooklyn,Crown Heights,40.67089,-73.93323000000001,Private room,99,2,8,0.17,3,365
3583605,2 Bedroom in Hudson Heights ,18051675,Manhattan,Washington Heights,40.85153,-73.93815,Entire home/apt,150,3,0,0.0,1,0
3583702,Brooklyn's Finest,18018059,Brooklyn,Bushwick,40.68258,-73.90472,Entire home/apt,122,1,157,2.64,1,235
3584528,Spacious Loft with Spiral Staircase,11495235,Brooklyn,Bushwick,40.702040000000004,-73.92109,Entire home/apt,150,1,2,0.03,1,0
3585452,A Beautiful Brownstone Apartment,17943391,Manhattan,Harlem,40.809,-73.94263000000001,Entire home/apt,140,2,292,4.95,2,186
3585974,1BD in Lower East Side ,3588028,Manhattan,Lower East Side,40.721579999999996,-73.98998,Entire home/apt,150,3,18,0.3,1,0
3586141,"Brooklyn private room, by F,Gtrain",14898658,Brooklyn,Windsor Terrace,40.65015,-73.97945,Private room,38,30,77,1.28,11,309
3587219,Nice studio in heart of the of the West Village,8483704,Manhattan,West Village,40.73002,-74.00653,Entire home/apt,200,7,16,1.09,1,50
3591107,Gorgeous Bedroom by the Park,6310115,Brooklyn,Prospect-Lefferts Gardens,40.65598,-73.95512,Private room,50,1,12,0.31,1,0
3593491,Cozy room in NYC,5164854,Manhattan,Harlem,40.82071,-73.93813,Private room,45,6,13,0.23,8,346
3593821,Bedroom in Williamsburg w/ Terrace,18105672,Brooklyn,Williamsburg,40.716590000000004,-73.9458,Private room,90,30,1,0.02,1,0
3594408,Bedr w Priv Bathr+Balc 15m frm city,6150064,Queens,Astoria,40.76972,-73.9206,Private room,85,2,2,0.04,1,0
3595503,Charming bedroom in Comfy apt,18115202,Manhattan,East Village,40.7296,-73.99054,Private room,85,1,0,0.0,1,0
3595554,Jackson Stayover Apt,18108212,Queens,St. Albans,40.69283,-73.75828,Entire home/apt,108,2,81,1.35,1,328
3595574,Cheery Studio with Separate Kitchen,18115545,Brooklyn,Prospect Heights,40.6751,-73.96558,Entire home/apt,129,3,15,0.25,1,204
3600108,Great location! Fort Greene!!!,7076239,Brooklyn,Fort Greene,40.68744,-73.9747,Entire home/apt,275,2,180,2.99,2,290
3600496,Large & Spacious **Prime Location ,12485770,Manhattan,Midtown,40.74596,-73.98411,Entire home/apt,148,30,9,0.15,9,329
3600518,Sunny Grammercy Park Getaway,4367602,Manhattan,Gramercy,40.73389,-73.98724,Entire home/apt,250,31,0,0.0,1,365
3600961,Charming 1 Bed in Trendy Location!,18142696,Manhattan,East Village,40.72974,-73.98371999999999,Entire home/apt,160,2,5,0.08,1,0
3601324,7even Days Sleep Near Prospect Park,16834792,Brooklyn,Crown Heights,40.66529,-73.9557,Entire home/apt,130,5,150,2.48,2,309
3601743,Classic Brooklyn brownstone,18146661,Brooklyn,Park Slope,40.66884,-73.97575,Private room,180,3,192,3.2,1,60
3601900,Cozy Private Room in the heights!,18147523,Manhattan,Washington Heights,40.84943,-73.93146,Private room,50,1,14,0.23,1,0
3602534,Gorgeous Room in Historic Townhouse,18150845,Manhattan,Washington Heights,40.83473,-73.93982,Private room,145,6,61,1.17,1,257
3602739,Private BR in Huge 2BR in Chinatown,18151946,Manhattan,Chinatown,40.71445,-73.99287,Private room,94,7,17,0.28,1,0
3603134,Amazing 1 Bedroom Apt CENTRAL PARK,17898189,Manhattan,Upper East Side,40.77487,-73.949,Entire home/apt,180,2,24,0.41,1,0
3603287,Beautiful Furnished Room in SOHO,146825,Manhattan,Nolita,40.72061,-73.99472,Private room,80,6,3,0.07,1,0
3603426,Brooklyn Getaway-Special Discount,18156556,Brooklyn,Bedford-Stuyvesant,40.68274,-73.91856,Entire home/apt,97,3,15,0.25,1,0
3604145,UNIQUE APT COZY APARTMANT,11430190,Brooklyn,Bedford-Stuyvesant,40.69576,-73.94082,Entire home/apt,90,2,51,0.86,1,179
3605388,Serengeti Comfy APT,14157138,Brooklyn,Brownsville,40.66748,-73.92554,Entire home/apt,70,2,56,0.94,1,1
3605493,Spacious Private Apt. Near All!,16809056,Queens,Astoria,40.75997,-73.90926,Entire home/apt,120,3,29,0.55,1,0
3605524,"Midtown Apt, Quiet, Walk to Subway",17958831,Manhattan,Kips Bay,40.74173,-73.97906,Entire home/apt,120,3,116,1.95,1,261
3605654,Large 1 bedroom/bathroom w/balcony,18170442,Manhattan,Financial District,40.7055,-74.00865999999999,Entire home/apt,165,1,0,0.0,1,0
3605896,Clean Private Room in Renovated Apartment,1921498,Manhattan,Washington Heights,40.844640000000005,-73.9355,Private room,59,9,26,0.44,3,109
3608353,Prospect Park South,18183144,Brooklyn,Flatbush,40.64802,-73.97095,Private room,91,3,33,0.65,1,90
3609762,Sunny spacious 3 BR/ 2Bth in Bayside townhouse,18189519,Queens,Bay Terrace,40.77995,-73.78506,Entire home/apt,184,3,146,2.46,1,143
3611620,Private Room In Gorgeous Apartment July 1st-30th!,18198406,Brooklyn,Bedford-Stuyvesant,40.692,-73.93852,Private room,45,1,13,0.26,1,0
3611813,Discount! Central Clean & Quiet,8410380,Manhattan,Gramercy,40.73755,-73.98595,Private room,150,4,147,2.44,1,344
3613161,Exquisite SoHa/Columbia area large 2 BR,11976676,Manhattan,Harlem,40.80465,-73.95365,Entire home/apt,139,3,24,0.49,1,0
3613839,Cozy  and sunny room in Manhattan,17450462,Manhattan,Harlem,40.82544,-73.9402,Private room,65,7,45,0.92,1,290
3614113,Private Room in East Village Manhattan,2033003,Manhattan,East Village,40.729659999999996,-73.98515,Private room,65,2,13,0.28,2,157
3614159,"Bright, Spacious, and Well Designed",461269,Brooklyn,Prospect Heights,40.67426,-73.96585999999999,Private room,150,2,13,0.26,1,0
3614680,"Great View, Close to City in Queens",18212957,Queens,Astoria,40.7638,-73.91622,Entire home/apt,115,2,5,0.08,1,0
3616001,Luxury 1 Bedroom in FiDi,4421323,Manhattan,Financial District,40.70883,-74.01266,Entire home/apt,299,7,6,0.19,1,0
3616003,Large Clean Apt in Ditmas Park,18219988,Brooklyn,Flatbush,40.63981,-73.95711999999999,Entire home/apt,80,2,103,1.7,1,0
3616173,PRIVATE BEDROOM YOU'LL LOVE,2383619,Brooklyn,Carroll Gardens,40.68184,-73.99308,Private room,80,21,88,1.5,1,364
3616527,Pvt 1 Bed in Fort Greene,16669342,Brooklyn,Clinton Hill,40.69741,-73.96942,Entire home/apt,100,1,0,0.0,1,0
3616946,Great room near Chelsea market,18225315,Manhattan,Chelsea,40.740159999999996,-74.00049,Private room,135,1,14,0.27,1,0
3617498,"Comfy, convenient bedroom in Bklyn!",6643482,Brooklyn,Prospect-Lefferts Gardens,40.65554,-73.96046,Private room,80,2,122,2.07,1,227
3619399,Best Cozy & Modern Room in Town,17619450,Brooklyn,Flatbush,40.636309999999995,-73.95313,Private room,69,1,4,0.09,1,0
3623158,Private bedroom apartment 5A#1,18212433,Manhattan,East Harlem,40.7946,-73.94105,Private room,75,30,2,0.04,8,352
3623201,Charming brownstone top floor 1BD,14273136,Brooklyn,Park Slope,40.66981,-73.98461999999999,Entire home/apt,94,10,26,0.52,1,0
3623946,Sunny and Spacious Two Bedroom Duplex with Terrace,18254730,Brooklyn,South Slope,40.66748,-73.98971,Entire home/apt,192,4,6,0.14,1,8
3624205,Private bedroom apartment 4B,18212433,Manhattan,East Harlem,40.79319,-73.94209000000001,Private room,50,21,3,0.3,8,350
3624380,Private bedroom apartment 4B/2,18212433,Manhattan,East Harlem,40.7942,-73.94136,Private room,58,21,2,0.04,8,331
3624387,"Beautiful Apt x Rent in Astoria, NY",4666670,Queens,Long Island City,40.76481,-73.93163,Entire home/apt,120,6,25,0.42,4,346
3624653,S 2/Bedford Well-Lit Private Room,6472334,Brooklyn,Williamsburg,40.71286,-73.96244,Private room,69,2,11,0.18,2,0
3624952,Oasis in Queens: Private BR/ bath,2574452,Queens,Jackson Heights,40.75193,-73.89085,Private room,50,4,2,0.03,1,0
3625075,Available Manhattan Apt,18260128,Manhattan,Harlem,40.822790000000005,-73.94946999999999,Entire home/apt,125,3,8,0.13,1,0
3625117,60s-inspired @ a penthouse loft!,18260299,Brooklyn,Bushwick,40.692170000000004,-73.90768,Private room,50,30,14,0.23,6,88
3625870,Modern Style Meets Old World,18264329,Brooklyn,Sunset Park,40.64894,-74.00621,Private room,85,3,47,0.81,1,299
3626302,Beautiful Clean & Quiet Room! Rm#2,11674837,Queens,Ridgewood,40.70554,-73.90729,Private room,59,1,173,2.87,3,352
3626426,Gorgeous! Newly Renovated 2-BR Flat,13347167,Manhattan,Upper East Side,40.77274,-73.95732,Entire home/apt,130,30,3,0.08,29,308
3626609,Entire Awesome One Bed-Lower East Side Manhattan,3038687,Manhattan,Lower East Side,40.717490000000005,-73.99016,Entire home/apt,104,30,11,0.19,8,80
3626699,Vintage NY apt - 15min from Midtown,12306481,Queens,Sunnyside,40.74365,-73.91632,Entire home/apt,95,30,8,0.16,3,332
3627106,Great 1BR-private balcony/doorman,18212433,Manhattan,Hell's Kitchen,40.76385,-73.9905,Entire home/apt,199,5,40,0.68,8,43
3627326,Spain Room,5652395,Bronx,Concourse,40.81954,-73.92715,Private room,105,1,3,0.14,2,365
3627589,Cozy Single private room.,3562322,Brooklyn,Bedford-Stuyvesant,40.685990000000004,-73.95182,Private room,34,6,81,1.35,3,92
3628190,Sunny Private Apt in Ditmas Park,14905237,Brooklyn,Flatbush,40.64372,-73.95969000000001,Entire home/apt,120,3,12,0.22,1,0
3628328,2BR Apartment in Doorman Building,1279211,Bronx,Concourse Village,40.826029999999996,-73.92312,Entire home/apt,87,6,11,0.28,1,0
3628553,1 Bedroom  Apartment close to Northwell & JFK,3552711,Queens,Queens Village,40.7229,-73.7462,Entire home/apt,125,1,30,0.5,2,158
3629217,Spacious 2BR townhouse,10262649,Brooklyn,Bushwick,40.68779,-73.90521,Entire home/apt,170,2,41,0.69,2,0
3629381,Cozy UES apartment with balcony near Central Park,18287550,Manhattan,Upper East Side,40.772420000000004,-73.96212,Entire home/apt,250,7,3,0.06,1,0
3629580,Upper East Renovated 1 Bedroom,18289867,Manhattan,East Harlem,40.79032,-73.94523000000001,Private room,55,1,3,0.05,1,0
3630304,Spacious Bedroom 15 mins from NYC!,18297103,Queens,Sunnyside,40.74269,-73.91518,Private room,80,1,57,0.97,1,253
3630309,1BR Comfy Apt - 15min from Midtown,12306481,Queens,Sunnyside,40.74493,-73.91528000000001,Entire home/apt,95,30,10,0.28,3,332
3632258,Awesome NYC/UWS  private bed/bath in private home,3325418,Manhattan,Morningside Heights,40.803090000000005,-73.96367,Private room,150,1,13,1.27,3,273
3634361,3 Bedroom Duplex,740032,Brooklyn,Windsor Terrace,40.65413,-73.97684,Entire home/apt,140,5,28,0.6,1,192
3635348,BKLYN Brownstone- Glam Getaway!,3096525,Brooklyn,Bedford-Stuyvesant,40.67927,-73.93208,Entire home/apt,150,3,117,1.96,1,242
3635624,Cozy 1BD in the lower east side,6050632,Manhattan,Lower East Side,40.721379999999996,-73.98371,Entire home/apt,159,3,1,0.02,1,0
3636601,"Sunny and Quiet private apartment, great location!",7245581,Manhattan,Chelsea,40.74994,-73.99611999999999,Entire home/apt,95,75,13,0.23,19,245
3636967,Sunny 2BR Flex Loft in Greenpoint,7503643,Brooklyn,Greenpoint,40.72705,-73.94033,Entire home/apt,159,30,3,0.08,52,365
3637029,Cozy Wiliamsburg!,18343265,Brooklyn,Bushwick,40.69942,-73.91209,Private room,65,4,18,0.3,1,0
3638841,Cozy 1 BD apartment in Sunset park,17917168,Brooklyn,Sunset Park,40.650459999999995,-74.00402,Entire home/apt,100,1,26,2.52,1,0
3638852,Sunny room in Alphabet City,3563235,Manhattan,East Village,40.72135,-73.98,Private room,85,5,12,0.2,1,0
3641819,Sunlight filled top floor refuge with roof deck,534776,Brooklyn,Prospect Heights,40.6786,-73.96694000000001,Entire home/apt,175,2,25,0.43,1,2
3642278,Brooklyn Carroll Gardens Charmer!,18388112,Brooklyn,Carroll Gardens,40.68235,-73.99806,Entire home/apt,175,3,4,0.07,1,0
3642325,Luxurious Brooklyn 2BD w/ Parking,16916853,Brooklyn,Sheepshead Bay,40.58363,-73.93553,Entire home/apt,260,7,3,0.05,2,363
3642801,"Cozy Brooklyn  studio, 30 min to Manhattan",2052361,Brooklyn,Prospect-Lefferts Gardens,40.6553,-73.95815999999999,Entire home/apt,80,3,24,0.4,3,19
3643392,Relaxed Elegance in a Brownstone,18397763,Brooklyn,Bedford-Stuyvesant,40.68635,-73.93245999999999,Private room,69,2,56,0.95,7,66
3643673,Chill 1bdrm Bk getaway,10263308,Brooklyn,Bedford-Stuyvesant,40.68949,-73.92784,Entire home/apt,100,3,36,0.6,1,89
3644017,"Lovely, quiet, private, close to everything",5909599,Queens,Ditmars Steinway,40.775909999999996,-73.9145,Private room,85,1,31,0.51,2,84
3644037,Bright & Modern Apt. in Brooklyn NY,14945045,Brooklyn,Bay Ridge,40.63777,-74.02497,Entire home/apt,95,3,2,0.03,1,0
3645284,Reno 2BR~Sleeps5~Prime Upper east~,2119276,Manhattan,Upper East Side,40.76043,-73.95992,Entire home/apt,160,30,15,0.25,39,333
3645866,Welcome to Kensington,946672,Brooklyn,Kensington,40.63402,-73.97556,Private room,49,2,6,0.1,1,0
3646059,Quiet Room in East Williamsburg,17525930,Brooklyn,Williamsburg,40.71566,-73.941,Private room,65,1,35,0.88,1,0
3646551,Gramercy~Reno New 1BR-Sleeps 4~,2119276,Manhattan,Gramercy,40.73568,-73.98062,Entire home/apt,150,30,2,0.03,39,331
3652120, AMAZING TIME SQUARE!!BRICK WALLS!!,1475015,Manhattan,Hell's Kitchen,40.76073,-73.99215,Entire home/apt,115,30,3,0.06,52,342
3652230,Bay Beauty - Room On The Water!,681225,Queens,Rockaway Beach,40.5903,-73.8143,Private room,113,2,36,0.74,1,365
3653996,"BRAND NEW 1BD, Columbus Circle!!",1475015,Manhattan,Hell's Kitchen,40.76882,-73.98699,Entire home/apt,110,30,10,0.18,52,323
3654510,"Sunny, spacious room in 3BR apt",7920086,Manhattan,East Harlem,40.78698,-73.944,Private room,75,11,14,0.23,3,0
3654511,ROOFTOP SWIMMING-POOL 1/BR APT.,15784,Manhattan,Midtown,40.7509,-73.96963000000001,Entire home/apt,250,5,2,0.04,1,0
3655007,Great Room for International Students!,18492106,Bronx,Wakefield,40.88855,-73.85127,Private room,50,7,12,0.55,1,0
3655367,Sunny/Cozy 1BD,18495460,Brooklyn,Crown Heights,40.6737,-73.95335,Entire home/apt,81,30,99,1.67,3,318
3659544,Home Away from Home-Room in Midtown,12327430,Manhattan,Hell's Kitchen,40.76625,-73.99387,Private room,69,3,168,2.88,2,129
3660983,Amazing LOFT in Prime Williamsburg,8182126,Brooklyn,Greenpoint,40.71952,-73.94844,Private room,125,5,1,0.03,2,0
3661168,Private Room in Williamsburg,3344830,Brooklyn,Williamsburg,40.71202,-73.96665,Private room,65,5,2,0.03,1,0
3662091,Beautiful 1 BR - Downtown Union Square,18556644,Manhattan,East Village,40.73312,-73.99096999999999,Entire home/apt,150,62,0,0.0,1,358
3662724,5144-Prime Doorman!78ST & Madison ,16098958,Manhattan,Upper East Side,40.77448,-73.96101999999999,Entire home/apt,175,30,2,0.06,96,281
3662795,Comfortable Place in Brooklyn,18565670,Brooklyn,Midwood,40.62401,-73.95775,Private room,49,2,26,0.54,1,362
3662827,Nolita Duplex w/ private terrace,8200795,Manhattan,Nolita,40.72168,-73.99544,Entire home/apt,191,3,51,0.88,1,55
3662887,1 Bedroom Apartment in Gramcery!,14041891,Manhattan,Flatiron District,40.7411,-73.98455,Entire home/apt,200,4,0,0.0,1,0
3662949,Stylish & Spacious Perfect for Pride!,18567895,Manhattan,Hell's Kitchen,40.76522,-73.99486,Entire home/apt,250,2,6,0.11,1,0
3663178,"Landmark Cottage, Brownstone block",710916,Brooklyn,Crown Heights,40.67541,-73.94408,Entire home/apt,216,1,233,3.89,1,295
3663423,Beautiful duplex for family w/kids ,18570567,Brooklyn,Bedford-Stuyvesant,40.68412,-73.95039,Entire home/apt,200,3,0,0.0,1,0
3663798,"Big WBurg Rm, 5 min from L, Fits 4!",18272570,Brooklyn,Williamsburg,40.70917,-73.94918,Private room,119,2,43,0.72,1,0
3663984,Sunny & Modern 1-BR | Central Park,13347167,Manhattan,Upper East Side,40.772220000000004,-73.95604,Entire home/apt,118,30,4,0.08,29,341
3664439,"Murray Hill, The Heart of Manhattan",6913016,Manhattan,Midtown,40.749109999999995,-73.98201999999999,Private room,95,3,67,1.65,1,355
3664714,Great Greenpoint Apartment,5872286,Brooklyn,Greenpoint,40.73526,-73.95375,Entire home/apt,110,3,34,0.57,1,12
